,Link,Tweet,Tanggal,Like,Comment
146,https://twitter.com/tempodotco/status/1758044487534952678#m,"Pernyataan Prabowo Usai Menang Versi Quick Qount, Ucapkan Terima Kasih ke Jokowi karena Sudah Kerja Keras https://bisnis.tempo.co/read/1833851/pernyataan-prabowo-usai-menang-versi-quick-qount-ucapkan-terima-kasih-ke-jokowi-karena-sudah-kerja-keras?utm_source=Twitter&utm_medium=dlvr.it #TempoBisnis","Feb 15, 2024 · 8:24 AM UTC",231,75
147,https://twitter.com/saturndjournal/status/1758056418614407308#m,pendukungnya aja gk percaya sama omongan Prabowo sampe dibilang hoax wkwk,"Feb 15, 2024 · 9:11 AM UTC",0,0
148,https://twitter.com/bhencong/status/1757757498164117609#m,Bertahun-tahun kuliah jurnalistik eh pas lulus Prabowo jadi presiden😭😭😭😭😭😭😭😭😭,"Feb 14, 2024 · 1:23 PM UTC",1905,46
149,https://twitter.com/OposisiCerdas/status/1757968203387736364#m,"Prabowo Subianto Menang Pemilu Versi Quick Count, Bolehkah Presiden RI Tidak Punya Istri? https://www.oposisicerdas.com/2024/02/prabowo-subianto-menang-pemilu-versi.html","Feb 15, 2024 · 3:20 AM UTC",13,0
150,https://twitter.com/JokoHQ/status/1757943464308900314#m,"Poltracking DKI dgn angka masuk 99% lbh, Anies kalah dr Prabowo. Bener2 underperform utk mantan Gubernur yg maha hebat.","Feb 15, 2024 · 1:42 AM UTC",2281,229
151,https://twitter.com/PartaiSocmed/status/1757728324099727838#m,Salah satu penyebab kemenangan mudah Prabowo kali ini adalah para pendukungnya yg jadi beban pada pilpres 2014 dan 2019 pindah ke kubu lain.,"Feb 14, 2024 · 11:27 AM UTC",8882,795
152,https://twitter.com/CharleJP/status/1758056404362092754#m,Apakah dengan mencurangi keputusan MK adalah pekerjaan yang baik?,"Feb 15, 2024 · 9:11 AM UTC",0,0
153,https://twitter.com/bnsphrxyzzz/status/1757997355964498314#m,"Prabowo-Gibran hrs ingat, mrk menang krn didukung kelompok nasionalis, bukan dari kelompok agamis.   Jd tolong jgn mainkan program2 yg berbau syariah tertentu spt wisata halal ekonomi syariah, dll.  Bawa Indonesia spt cita-cita founding fathers, bukan cita-cita Rizieq atau Somad","Feb 15, 2024 · 5:16 AM UTC",365,71
154,https://twitter.com/mihrabku/status/1757925009144857086#m,"Polanya sama dengan Pilpres 2019, penggelembungan suara.  PS realnya dapat 84 ditulis 845. PS dapat 116 ditulis 1161.   Pak @jokowi telah mengajari Pak @prabowo bagaimana caranya menang.   Sampai pagi ini suara masuk ke KPU kisaran 39%. 39% masuk, pun dengan penggelembungan suara bagi pasangan 02. Ingat ya, total pemilih 204.807.222.","Feb 15, 2024 · 12:29 AM UTC",2911,161
155,https://twitter.com/DonalRiandi/status/1758056384732844374#m,"Talingo nyo lah tasumbek dek utak lah pakak,,😂","Feb 15, 2024 · 9:11 AM UTC",0,0
156,https://twitter.com/ARSIPAJA/status/1757751580907212917#m,Serba-serbi #Pemilu2024 Selamat Prabowo-Gibran,"Feb 14, 2024 · 1:00 PM UTC",25535,406
157,https://twitter.com/dianparamita/status/1757566009446416487#m,"Hari ini, suaraku untuk para aktivis dan mahasiswa yang diculik di 1998 dan belum kembali, untuk para keluarga korban, untuk para pejuang reformasi, untuk keadilan di negeri ini. Saya konsisten, tidak mendukung Prabowo dan siapapun yang berpihak pada Prabowo.","Feb 14, 2024 · 12:42 AM UTC",32192,85
158,https://twitter.com/tvOneNews/status/1757737246051201223#m,Prabowo-Gibran Menang Telak di TPS ODGJ Bekasi dlvr.it/T2kc67,"Feb 14, 2024 · 12:03 PM UTC",343,159
159,https://twitter.com/KompasTV/status/1757969006659805555#m,"Survei Litbang Kompas: Dalam Tempo Dua Bulan, Dukungan ke Prabowo-Gibran Meningkat, Faktor Jokowi dlvr.it/T2mL3j","Feb 15, 2024 · 3:24 AM UTC",120,32
160,https://twitter.com/she_ish92/status/1758035747544912330#m,"Saya Rasa Pak Prabowo sekarang Paham betul Rasanya Jadi Pak @aniesbaswedan  karena 2019 beliau mengalami hal yang serupa, dicurangi penguasa, tapi sayangnya pengalaman tidak menjadikanya dewasa, karna ternyata nyaman sekali yah berada di sisi penguasa....🙄","Feb 15, 2024 · 7:49 AM UTC",139,8
161,https://twitter.com/yehezkielasmin/status/1758056375186563239#m,"🤣🤣🤣🤣 karna aku milih prabowo, jadi aku merasa diri ku perlu menjadi pengkritik kebijakan kebijakannya yang mereng jika nantinya ada","Feb 15, 2024 · 9:11 AM UTC",0,1
162,https://twitter.com/Fauuzayn/status/1757766704879517731#m,"TOLONG RAMEIN!!! Ini masuk kecurangan ga? Prabowo di web 161, tapi di kertas perhitungan suara 111 Ganjar juga suaranya kurang 1 HALOO @KPU_ID @bawaslu_RI","Feb 14, 2024 · 2:00 PM UTC",3966,124
163,https://twitter.com/VainGloryjateng/status/1757924428875444668#m,Prabowo jua nololin orang kok tetep menang,"Feb 15, 2024 · 12:26 AM UTC",161,5
164,https://twitter.com/shaqvier/status/1757800776607613020#m,"Iya semua orang sudah berubah, setelah mengakui dan minta maaf.   Apa prabowo sudah minta maaf tentang kejadian '98? Apa Gibran sudah minta maaf setelah mengacak acak konstitusi? Belum. Masih ketawa tawa aja kemaren.","Feb 14, 2024 · 4:15 PM UTC",359,5
165,https://twitter.com/JidatSeokjin/status/1758056349706129888#m,Yuppp 2019 dulu gw sebagai pemilih pak Prabowo pun percaya bahwa pemilu curang terus dijejeli berita dari akun2 pro prabowo kalau hasil Real Account Tim prabowo sebaliknya. Polanya sama persis. Tapi skg saya sadar skg kalau dulu kita cuma dikasih harapan semua. Dan mulai skg+,"Feb 15, 2024 · 9:11 AM UTC",0,1
166,https://twitter.com/LastkeyZii/status/1758056345578987783#m,Wkwkwk ajigg sepemikiran 😭🤣,"Feb 15, 2024 · 9:11 AM UTC",1,0
167,https://twitter.com/haritzbagus/status/1758056338771554343#m,"Foto di IG-nya pak Jokowi ada beberapa yang blur-blur gitu. Mungkin yang penting capture moment-nya kali ya. Kalo foto IG-nya pak Prabowo, mantep bener dari segala sudut.","Feb 15, 2024 · 9:11 AM UTC",0,0
168,https://twitter.com/Strategi_Bisnis/status/1757914924519747873#m,Atau mungkin Prabowo masih ingin SMI jadi menkeu lagi. Ini pilihan yg oke jg asal Pbw mau.   Tapi SMI bagusnya tetap diberi pos jabatan krn kompetensinya. Mungkin jadi Kepala Bapenas spt dulu.,"Feb 14, 2024 · 11:49 PM UTC",86,2
169,https://twitter.com/TriIndrawa9485/status/1758056331070910705#m,Ini dia Ajudan terbaik dari Bpk.Prabowo..Bpk.Mayor Teddy🌹,"Feb 15, 2024 · 9:11 AM UTC",0,0
170,https://twitter.com/are_inismyname/status/1757938776138289391#m,Pendukung sebelah yang belum Terima kemenangan pak @prabowo teriak2 tidak percaya hasil quickcount. Sambil share hasil quickcount pilkada DKI  (((((tapi putaran 1))))  Nih gw kasih quickcount hasil putaran 2 yg dulu menangin si anies🤣🤣🤣🤣 Kira2 masih teriak gak percaya quickcount gak ya😜🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪,"Feb 15, 2024 · 1:23 AM UTC",30,8
171,https://twitter.com/bolehberteman/status/1758056326767546373#m,sudah di titik dimana aku legowo menerima pak prabowo sebagai presiden,"Feb 15, 2024 · 9:11 AM UTC",0,0
172,https://twitter.com/SusanAnisa10/status/1758056326482244042#m,"Sampai setengah jabatan mah udh terlalu hebat,takut nya hitungan hari udh hilang? Emngnya Yakin jokowi ngasih prabowo hidup sampai setengah masa jabatan nya?😄","Feb 15, 2024 · 9:11 AM UTC",0,0
173,https://twitter.com/novamrpp/status/1758056326112973122#m,"Ke org kyk gitu sih pengennya 2-3 thn ke depan bilang ""kan dibilang jgn pilih prabowo""","Feb 15, 2024 · 9:11 AM UTC",0,0
174,https://twitter.com/Diimanasaja/status/1758056321931427903#m,"Oooo tdak bisa.. Ngk usah berharap kebaikan dari orang yg naik nya penuh dgn kecurangan. Deal2 nya sudah pasti ada,roadmapnny sudh di persiapkan untk 15 tahun ke depan.","Feb 15, 2024 · 9:11 AM UTC",0,0
175,https://twitter.com/dayatpiliang/status/1757966771967889476#m,"pak prabowo saja boleh tidak terima dengan hasil pilpres, masa kami enggak boleh? apalagi ini semua masih hasil quick count. rekapitulasi suara kpu selesai bulan maret. potensi putaran kedua juga masih ada dan kalian sudah merayakan kemenangan meski jelas ada kecurangan? ok.","Feb 15, 2024 · 3:15 AM UTC",733,41
176,https://twitter.com/khalilrest/status/1758056319435813370#m,"Lu klo punya rasa kasian utk prabowo yg didoain stroke, bagi rasa kasian lu ke orang orang yg tiap kamisan berdiri depan istana negara minta keadilan selama 17 thn. Lagian ini sekelas cak imin aja dilaporin, klo mau laporin yg mulutnya ga bener, silahkan","Feb 15, 2024 · 9:11 AM UTC",0,0
177,https://twitter.com/Mr_ARrrrrrr/status/1758056318013931857#m,Kalau waktu itu Bu Mega mengizinkan pak Ganjar mau jadi cawapresnya pak Prabowo.  1. apakah pak Jokowi di sebut memainkan politik dinasti 2. Apakah ada yang menyebut anak haram MK 3. Siapa yang dulu pengen menyatukan pak Prabowo dan pak Ganjar sampai sekrang bilng politik dinstiy,"Feb 15, 2024 · 9:11 AM UTC",0,0
178,https://twitter.com/doktermarket/status/1758050451831062682#m,"IHSG melejit 1,5 persen setelah Pilpres yang hampir pasti menghasilkan pasangan Prabowo - Gibran sebagai pemenang. Pada dasarnya pasar tidak suka ketidakpastian dan Pilpres 1 putaran memberikan kepastian lebih cepat.","Feb 15, 2024 · 8:47 AM UTC",6,0
179,https://twitter.com/IamPrasPrasetja/status/1757735425589088282#m,"Jika benar Prabowo-Gibran menang, kalian para S.Psi dan miskin-middle lower class, silahkan nabung sendiri untuk pend. profesi psikolog umum.  Kok gitu? Karena sampai sekarang belum ada beasiswa yang cover.","Feb 14, 2024 · 11:55 AM UTC",5965,91
180,https://twitter.com/bintangkechild/status/1758056309587673505#m,"Dari 2014 pun sudah begitu. Jaman itu masih manual padahal. Dan penggelembungan bertahap. Dr tps berubah, naik desa/kec berubah, kab berubah lagi. Pokoknya wow lah","Feb 15, 2024 · 9:11 AM UTC",0,0
181,https://twitter.com/gibran_tweet/status/1754125343743701134#m,Menemani Pak @prabowo dalam Debat Final Capres. Gas Pak 🙏🇮🇩,"Feb 4, 2024 · 12:50 PM UTC",28407,2012
182,https://twitter.com/DS_yantie/status/1757970230666826195#m,"Semoga aja nanti pemerintahan Prabowo penjara gak penuh,  Ya kalii setiap ada yg mengkritik dilaporkan 😅😩","Feb 15, 2024 · 3:28 AM UTC",53,16
183,https://twitter.com/KINDACOGIL/status/1758056305045196868#m,prabowo menang guys,"Feb 15, 2024 · 9:11 AM UTC",0,1
184,https://twitter.com/thevintcorner/status/1758056300662210565#m,Serius nanya? Malu buat apa? Gibran aja gapunya malu katanya?,"Feb 15, 2024 · 9:10 AM UTC",0,0
185,https://twitter.com/gus_muslih/status/1757234009770434765#m,Ternyata @prabowo pun menggunakan ATRIBUT HTI makin jelas nih ARAHnya mau kemana ni ? Pasti akan menghidupkan KAUM2 BEGUNDAL berkedok KHILAFAH dan SYARIAH,"Feb 13, 2024 · 2:43 AM UTC",334,345
186,https://twitter.com/EMusiran/status/1758056296371380505#m,"Dulu waktu Prabowo anda curangi, apa hasilnya setelah gugat di MK?  ketua MK nya diancam akan dibunuh.","Feb 15, 2024 · 9:10 AM UTC",0,0
187,https://twitter.com/VIVAcoid/status/1757995171948724727#m,Andi Arief Minta Anies Akui Kemenangan Prabowo Seperti Sandiaga dlvr.it/T2mSTC,"Feb 15, 2024 · 5:08 AM UTC",58,64
188,https://twitter.com/ShinpachiG88769/status/1758056276876259838#m,"Kayanya tergantung 5 tahun kepemimpinan Prabowo Gibran nanti, kalau lebih baik dr Jokowi pasti lanjut part 2, kalau lebih jelek bisa jadi Anies yg menang.","Feb 15, 2024 · 9:10 AM UTC",0,0
189,https://twitter.com/AndiDarwis71/status/1757623261930848454#m,"WNI di Beligia menolak Program Makan Gratis dr Prabowo, mereka tdk butuh makan gratis bagi anak2nya tapi mereka butuh PENDIDIKAN agar anaknya jadi pandai dan cerdas.","Feb 14, 2024 · 4:30 AM UTC",27891,349
190,https://twitter.com/gibran_tweet/status/1756330903696257063#m,"Terima kasih sebanyak banyaknya saya ucapkan kepada masyarakat yang menyempatkan hadir dalam Pesta Rakyat Prabowo Gibran 2024. Tak terhitung, berapa banyak yang hadir, tapi yang terpenting semua ini menunjukkan bahwa kita semua memiliki semangat yg sama, Lanjutkan!","Feb 10, 2024 · 2:54 PM UTC",21805,1375
191,https://twitter.com/Ipaahu/status/1758015328997736710#m,"Bapak Prabowo Subianto beterimah kasih dengan seluruh Pengawal yang selama ini Menjaga beliau dan mengawal beliau,  Respect!","Feb 15, 2024 · 6:28 AM UTC",9,0
192,https://twitter.com/krucilscake/status/1758056264238764116#m,Kenapa bener 🤣,"Feb 15, 2024 · 9:10 AM UTC",1,0
193,https://twitter.com/Lailynisfa/status/1757684210431893915#m,"inget ga dulu pa prabowo juga gugat mk buat buktiin bahwa dia di curangin pas 2019? hasil nya apa? skrg Pasrah aja sama hasil Quick Count dan move on. terimakasih pa Anis dan pa Ganjar sudah menjadi capres yang ""FAIR"" untuk pemilu inii, love you paa sehat selalu💙","Feb 14, 2024 · 8:32 AM UTC",69093,445
194,https://twitter.com/idrisbue/status/1758056255384596887#m,"Angkat tangan haru Prabowo-Gibran menyapa para pendukung di agenda “Mengawal Suara Rakyat”  Terima kasih atas perjuangan baik kalian semua Prabowo-Gibran diganjar kemenangan.   Berapa pun pesertanya, rakyat cuma mau satu, yaitu Prabowo-Gibran.","Feb 15, 2024 · 9:10 AM UTC",2,0
195,https://twitter.com/nay_or_nai/status/1758056250732953665#m,ga paham banget kok gue dibilang ngejelek jelekin si wowo jir? padahal konteksnya gue kasih liat video itu buat nunjukin kecurangan dari kelompok pendukung prabowo. kek proses berpikirnya gimana dah?? gue ga paham banget,"Feb 15, 2024 · 9:10 AM UTC",0,0
196,https://twitter.com/kumparan/status/1758018845011505400#m,PDIP Siap Jadi Oposisi jika Prabowo Resmi Menang Pilpres 2024 #focus #pilpres2024 #news #text https://kumparan.com/kumparannews/pdip-siap-jadi-oposisi-jika-prabowo-resmi-menang-pilpres-2024-22AYbZ6rF33?utm_source=Twitter&utm_medium=post&utm_campaign=int,"Feb 15, 2024 · 6:42 AM UTC",199,51
197,https://twitter.com/yosinoona_/status/1758056249328034148#m,"Gausah kaget, di kantor gue voter 02 malah nanya tahun 1998 ada apa ko dikaitkan sama prabowo, yg nanya anak 90an, sarjana pula. Gatau hidupnya ngapain aja itu.","Feb 15, 2024 · 9:10 AM UTC",0,0
198,https://twitter.com/linarchdoandrew/status/1758056247847497778#m,"Real count di kpu uda 43.58%, prabowo strong di 56-57%, anies di 24%, ganjar di 18%. Uda sulit buat ngerubah hasil, suara masuk hampir 50% hampir pasti 02 yg menang pemili 2024","Feb 15, 2024 · 9:10 AM UTC",0,0
199,https://twitter.com/govoes/status/1757970785032122657#m,"nemu juga salah satu fotografernya Prabowo, namanya Jessica Yiswi  dan berikut page dia:  https://www.instagram.com/_mypersonalproject/","Feb 15, 2024 · 3:31 AM UTC",670,1
