,Link,Tweet,Tanggal,Like,Comment
158,https://twitter.com/em_kazwini/status/1758056311462547671#m,"Mungkin lebih baik dari ini,tapi ttp tdak akan berpengaruh banyak. Wong levelnya belum sampai sana kok,,maaf ya pak ganjar...  ""Wong Saya suka kok...!!"" 😭","Feb 15, 2024 · 9:11 AM UTC",0,0
159,https://twitter.com/dnhaullll/status/1758056307993760056#m,Gemerlap Ganjar-Mahfud menyinari @jinkooqz #GanjarMahfud2024 #KitaAdalahTiga #Coblos3,"Feb 15, 2024 · 9:11 AM UTC",0,0
160,https://twitter.com/AgusKuswanto121/status/1758056273738862918#m,"Salahnya Jokowi gak netral !  Coba kalau netral seperti tidak ikut campur urusan diaspora di LN yg memenangkan Ganjar Mahfud, maka di tanah air juga bakal menang Ganjar tuh.","Feb 15, 2024 · 9:10 AM UTC",0,0
161,https://twitter.com/kiperke3inter/status/1758056266986033297#m,"Banyak faktornya, beda orang beda alasan. Ada yang ga (atau belum) tertarik dengan figur Anies, ada yang masih males sama Ganjar gegara gagal pildun, ada yang udah ogah banget milih PDIP, juga ada yang masih setia mengidolakan sosok Jokowi, maka akhirnya pada berlabuh ke 02 🙂","Feb 15, 2024 · 9:10 AM UTC",0,0
162,https://twitter.com/Lailynisfa/status/1757684210431893915#m,"inget ga dulu pa prabowo juga gugat mk buat buktiin bahwa dia di curangin pas 2019? hasil nya apa? skrg Pasrah aja sama hasil Quick Count dan move on. terimakasih pa Anis dan pa Ganjar sudah menjadi capres yang ""FAIR"" untuk pemilu inii, love you paa sehat selalu💙","Feb 14, 2024 · 8:32 AM UTC",69115,445
163,https://twitter.com/Metro_TV/status/1758056260162015521#m,Paslon 03 Ganjar @ganjarpranowo dan Mahfud MD @mohmahfudmd tiba sekitar pukul 11.00 WIB dalam Rapat Internal Partai Koalisi/Pengusung usai Pencoblosan Pilpres. Rapat bertujuan untuk evaluasi dan laporan dari daerah   Download #metrotvxtend di app store & play store  #ganjarpranowo #mahfudmd #pemilu2024 #indonesiamemilih,"Feb 15, 2024 · 9:10 AM UTC",3,0
164,https://twitter.com/LingkaranDonat/status/1758056255003001308#m,"lah bro, kalo emang pak gub nya di idolakan,  kenapa harus pindah? kenapa ga loyal aja ke pak gub nya? knp harus ada suara terbagi ke kubu ganjar mahfud?","Feb 15, 2024 · 9:10 AM UTC",0,0
165,https://twitter.com/linarchdoandrew/status/1758056247847497778#m,"Real count di kpu uda 43.58%, prabowo strong di 56-57%, anies di 24%, ganjar di 18%. Uda sulit buat ngerubah hasil, suara masuk hampir 50% hampir pasti 02 yg menang pemili 2024","Feb 15, 2024 · 9:10 AM UTC",0,0
166,https://twitter.com/Riz60065545/status/1758056244152320445#m,Dan yg di tayangin itu hoax. Kemarin ngikutin quick count perhitungan ganjar ga pernah lebih dri 20 dan pragib ga pernah lebih dari 63 kok ini bisa beda di kompas atau editan pendukung 03 🤣😂🤣😂🤣😂,"Feb 15, 2024 · 9:10 AM UTC",0,0
167,https://twitter.com/holopiscom/status/1758056215932965290#m,"Update Real Count KPU RI pada hari Kamis, 15 Februari 2024 pukul 15.30 WIB.     1. Anies - Imin : 24,09%  2. Prabowo - Gibran : 56,94%  3. Ganjar - Mahfud : 18,16%    Data masuk : 43,58%.    Perolehan sementara dari hasil rekapitulasi sementara KPU menunjukkan bahwa, Prabowo-Gibran unggul.","Feb 15, 2024 · 9:10 AM UTC",2,1
168,https://twitter.com/Puj33nhati/status/1758056207317864762#m,"Ganjar ama Mahfud, emangnya mau disuruh2 sama si anak songong?! 🤔","Feb 15, 2024 · 9:10 AM UTC",0,0
169,https://twitter.com/danitaeshaa/status/1758056205573124119#m,"Kepercayaan rakyat Jawa Barat kepada Ganjar tidak pernah luntur, karena ia membawa semangat perjuangan yang membara @midnchampagne #GanjarMahfud2024 #KitaAdalahTiga #Coblos3","Feb 15, 2024 · 9:10 AM UTC",0,0
170,https://twitter.com/tabul_ian/status/1758056152116695291#m,Ganjar juga naik ga sih?,"Feb 15, 2024 · 9:10 AM UTC",0,0
171,https://twitter.com/PikiranRayap/status/1757965117122306347#m,Berarti ini Anies vs Jokowi vs Ganjar,"Feb 15, 2024 · 3:08 AM UTC",0,1
172,https://twitter.com/wiloball/status/1757811337533796429#m,"no, sebelum jokowi pindah ke 02, elektabilitas ganjar paling tinggi. jokowi game changernya","Feb 14, 2024 · 4:57 PM UTC",54,1
173,https://twitter.com/firman_kanima/status/1758056132621611511#m,Percuma kalo suara Ganjar gak naik.👍,"Feb 15, 2024 · 9:10 AM UTC",0,0
174,https://twitter.com/noltigamenang/status/1757704843186307561#m,Sy maunya khusnu dzon  QC Parpol • PDIP          22% • PPP              3% • Perindo       3% • Hanura         2% T o t a l          30%  QC Pilpres • Ganjar         17%  •mungkinkah ada penipu di tubuhku,"Feb 14, 2024 · 9:54 AM UTC",7,0
175,https://twitter.com/OposisiCerdas/status/1757961692779315252#m,"Real Count KPU RI 39,33%: Anies 24,56%, Prabowo 55,97% dan Ganjar 19,46 % https://www.oposisicerdas.com/2024/02/real-count-kpu-ri-3933-anies-2456.html","Feb 15, 2024 · 2:55 AM UTC",19,0
176,https://twitter.com/Flweryoru25/status/1758056127877816377#m,WOI PAK ANIES DISINI LUCU BGT  And there's Pak Ganjar,"Feb 15, 2024 · 9:10 AM UTC",0,0
177,https://twitter.com/semiberiman/status/1758056126237782470#m,"reneo njar ganjar kosku ayo selawe ewunan aku ngerti keaadanmu saiki, nek jek kurang anis karo imin kon join sisan. celeng o paroro ki ancenan","Feb 15, 2024 · 9:10 AM UTC",0,0
178,https://twitter.com/carlando_mcl35/status/1758056123142434894#m,"Di tmpat gue yang bisa dipastikan orang²nya masih awam sama AMIN, trnyata vote mrk oke juga. Dari 211 voter, amin dapet suara 79, ganjar 44 pak prab 88. Lumayan oke lah","Feb 15, 2024 · 9:10 AM UTC",0,0
179,https://twitter.com/yolandaviolaa/status/1758056119069806784#m,Dukungan kami pada perjuangan Mas Ganjar tidak akan pernah luntur @me_yrrehc #GanjarMahfud2024 #KitaAdalahTiga #Coblos3,"Feb 15, 2024 · 9:10 AM UTC",0,0
180,https://twitter.com/OposisiCerdas/status/1757958950564348063#m,"Hasil Real Count KPU di Luar Negeri: AMIN 29,43%, Prabowo-Gibran 31,4%, Ganjar-Mahfud 39,17% https://www.oposisicerdas.com/2024/02/hasil-real-count-kpu-di-luar-negeri.html","Feb 15, 2024 · 2:44 AM UTC",27,0
181,https://twitter.com/putraa_fauzi/status/1758056096483459102#m,"Di tengah badai perjuangan, Mas Ganjar adalah mercusuar yang menuntun kami menuju keberhasilan @meirabcdefghijk #GanjarMahfud2024 #KitaAdalahTiga #Coblos3","Feb 15, 2024 · 9:10 AM UTC",0,0
182,https://twitter.com/S4n9_P3n99u94t/status/1757957642813853915#m,"ROCKY GERUNG, JOKOWI TIDAK MUNGKIN INGINKAN ANIES APALAGI GANJAR MELAWANNYA DI PUTARAN KE 2....‼️  #KPBBiangCurangBrutal #KPUBiangCurangBrutal 🆘🆗","Feb 15, 2024 · 2:38 AM UTC",116,0
183,https://twitter.com/oetomo_ian/status/1758056074568249727#m,Gue blm gembira meski pdip hattrick. Gue masi nunggu suara ganjar yg perlahan mulai naik. Dan konsen nunggu hasil2 kecurangan dr daerah2 swrta nunggu tabulasi tim ganjar mahfud.,"Feb 15, 2024 · 9:10 AM UTC",1,0
184,https://twitter.com/ardanarr_/status/1758056068478108008#m,"Ganjar, dengan kesetiaanmu pada perjuangan, kami merasa yakin akan meraih kemenangan @MiracIe911 #GanjarMahfud2024 #KitaAdalahTiga #Coblos3","Feb 15, 2024 · 9:10 AM UTC",0,0
185,https://twitter.com/madarkham/status/1758039455414505568#m,Alasan kenapa gue tidak akan menyerang Pak Ganjar dan akan vokal membela beliau juga apabila beliau dicurangi. I respect my leader's instruction.,"Feb 15, 2024 · 8:04 AM UTC",40,5
186,https://twitter.com/WibiyantoV/status/1758056056809541830#m,"Dalam setiap langkah, perjuangan Mas Ganjar adalah cermin dari semangat rakyatnya @mcaldives #GanjarMahfud2024 #KitaAdalahTiga #Coblos3","Feb 15, 2024 · 9:10 AM UTC",0,0
187,https://twitter.com/BismaEndaruuu/status/1758056054225879230#m,"Bersama Pak Ganjar, kami siap menjalani segala rintangan dalam perjuangan ini @leefylley #GanjarMahfud2024 #KitaAdalahTiga #Coblos3","Feb 15, 2024 · 9:10 AM UTC",0,0
188,https://twitter.com/tehmanis998/status/1758056050505494540#m,"Di ancam mata mu, di sini ganjar menang 55% Prabowo 45% desa Jawa Tengah, rata rata kades pilih ganjar","Feb 15, 2024 · 9:10 AM UTC",0,0
189,https://twitter.com/sarahameliiaaa/status/1758056050320937099#m,Jalan baru bersama Ganjar-Mahfud @isntforyouu #GanjarMahfud2024 #KitaAdalahTiga #Coblos3,"Feb 15, 2024 · 9:10 AM UTC",0,0
190,https://twitter.com/helendavitaa/status/1758056040564928559#m,"Ganjar, semangatmu adalah api yang tak kunjung padam dalam perjuangan politik yang kita hadapi bersama @kuacikesetrum #GanjarMahfud2024 #KitaAdalahTiga #Coblos3","Feb 15, 2024 · 9:09 AM UTC",0,0
191,https://twitter.com/mattewricardo2/status/1758056038732107881#m,+62 823-1056-4879 a/n Rianggi Legawa Luki. ORANG YANG AMBIL UANG SAKSI DALEM PRESIDEN DAN WAPRES GANJAR MAHFUD @ganjarpranowo @sahabatganjar @TPNGanjarMahfud  mohon bantuannya tim. #GanjarMahfud #pdip #viral #pem,"Feb 15, 2024 · 9:09 AM UTC",0,0
192,https://twitter.com/MahaYakuza/status/1758056037855437300#m,Mardani ❤️ Ganjar sangat serasi andai bergandengan tangan ahhahay😅.. huek 🤮,"Feb 15, 2024 · 9:09 AM UTC",0,0
193,https://twitter.com/tricia1321275/status/1758056014082158655#m,Tidak ada yang bisa menghentikan langkah perjuangan kami bersama Pak Ganjar @miliknyakarina #GanjarMahfud2024 #KitaAdalahTiga #Coblos3,"Feb 15, 2024 · 9:09 AM UTC",0,0
194,https://twitter.com/WatiFena/status/1758056009162170404#m,Kesetiaan kepada pemimpin yang berintegritas dan visioner seperti Ganjar-Mahfud adalah pilihan yang bijak @kahofork #GanjarMahfud2024 #KitaAdalahTiga #Coblos3,"Feb 15, 2024 · 9:09 AM UTC",0,0
195,https://twitter.com/putraazkaaa_/status/1758056001318908036#m,"Ganjar adalah inspirasi dalam setiap langkah perjuangan kami, yang tak pernah surut @MariaWumbos #GanjarMahfud2024 #KitaAdalahTiga #Coblos3","Feb 15, 2024 · 9:09 AM UTC",0,0
196,https://twitter.com/iyehmilanistii/status/1758055996801556618#m,bilang aja ibu2 mau ngelabrak kader yg ga becus naikin ganjar🤣🤣🤣🤣🤣🤣🤣🤣,"Feb 15, 2024 · 9:09 AM UTC",0,0
197,https://twitter.com/abduljaelaniii1/status/1758055995287523569#m,Tiada kata menyerah bagi Ganjar dan para pendukungnya dalam perjuangan ini @LaZanna027 #GanjarMahfud2024 #KitaAdalahTiga #Coblos3,"Feb 15, 2024 · 9:09 AM UTC",0,0
198,https://twitter.com/FarisRafi711999/status/1758055989482573994#m,"Dukung Ganjar Mahfud, keadilan terwujud @jakeyoiz #GanjarMahfud2024 #KitaAdalahTiga #Coblos3","Feb 15, 2024 · 9:09 AM UTC",0,0
199,https://twitter.com/deviasariii1/status/1758055980733272288#m,"Dalam hati kami, Ganjar adalah pelita dalam gelapnya perjuangan politik @last_kingja #GanjarMahfud2024 #KitaAdalahTiga #Coblos3","Feb 15, 2024 · 9:09 AM UTC",0,0
